title,rank,date,artist,url,region,chart,trend,streams
De Quem Ã a Culpa? - Ao Vivo,34,2017-03-01,MarÃ­lia MendonÃ§a,https://open.spotify.com/track/4YhPcVIxIAJrLhFVPGbJkE,Brazil,top200,MOVE_UP,103084
O Nosso Santo Bateu - Na Praia / Ao Vivo,35,2017-03-01,Matheus & Kauan,https://open.spotify.com/track/6SwI4OplF8m5NH8wHKIps8,Brazil,top200,MOVE_DOWN,103065
Rockabye (feat. Sean Paul & Anne-Marie),36,2017-03-01,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Brazil,top200,MOVE_UP,101733
NinguÃ©m Ã de Ferro,37,2017-03-01,"Wesley SafadÃ£o, MarÃ­lia MendonÃ§a",https://open.spotify.com/track/1e315r3zQjsng2z952ePQ1,Brazil,top200,MOVE_DOWN,101379
Cold Water (feat. Justin Bieber & MÃ),38,2017-03-01,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Brazil,top200,MOVE_UP,99990
Side To Side,39,2017-03-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Brazil,top200,MOVE_UP,99663
Infiel - Ao Vivo,40,2017-03-01,MarÃ­lia MendonÃ§a,https://open.spotify.com/track/38MpAndIjGAyVdcC6npX95,Brazil,top200,MOVE_DOWN,99255
Se o Amor Tiver Lugar,41,2017-03-01,Jorge & Mateus,https://open.spotify.com/track/4sFVdIwmVj2y87qqOWwSU3,Brazil,top200,MOVE_DOWN,99117
Como Ã Que a Gente Fica - Ao Vivo,42,2017-03-01,Henrique & Juliano,https://open.spotify.com/track/41mt7YrfLrIc4EQJZFCJtw,Brazil,top200,MOVE_DOWN,94252
Pra Sempre Com VocÃª - Ao Vivo,43,2017-03-01,Jorge & Mateus,https://open.spotify.com/track/2KGv51jgAz8OTjNPyRryfq,Brazil,top200,MOVE_DOWN,93753
"Eu, VocÃª, O Mar e Ela",44,2017-03-01,Luan Santana,https://open.spotify.com/track/000xYdQfIZ4pDmBGzQalKU,Brazil,top200,MOVE_DOWN,93485
Cold,45,2017-03-01,"Maroon 5, Future",https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,Brazil,top200,MOVE_UP,92120
50 Reais,46,2017-03-01,"Naiara Azevedo, Maiara & Maraisa",https://open.spotify.com/track/2DAGCHu5aoo2FOjmtU9ojo,Brazil,top200,MOVE_DOWN,88892
Na Hora da Raiva - Ao Vivo,47,2017-03-01,Henrique & Juliano,https://open.spotify.com/track/0Zu7NVn4IvfYuEIrD11UVr,Brazil,top200,MOVE_DOWN,87866
Ou Some Ou Soma - Ao Vivo,48,2017-03-01,Jorge & Mateus,https://open.spotify.com/track/3dRBzTOu9polrH9U6Vh2zw,Brazil,top200,MOVE_DOWN,87149
Scared to Be Lonely,49,2017-03-01,"Martin Garrix, Dua Lipa",https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,Brazil,top200,MOVE_UP,85077
Louca de Saudade - Ao Vivo,50,2017-03-01,Jorge & Mateus,https://open.spotify.com/track/2InJDvDcA4RXEeA9njdibl,Brazil,top200,MOVE_DOWN,83736
Sou eu,51,2017-03-01,LUDMILLA,https://open.spotify.com/track/1Tn0msQvQMbD6woO9VnEG3,Brazil,top200,MOVE_DOWN,80837
Our Way,52,2017-03-01,"FTampa, Kamatos",https://open.spotify.com/track/7hA7pMp2Vr1OCC4sWYwaMG,Brazil,top200,MOVE_UP,76923
VocÃª Merece CachÃª - Ao Vivo,53,2017-03-01,"Israel Novaes, Wesley SafadÃ£o",https://open.spotify.com/track/1ypcU9264wnBwPvmrIy4fx,Brazil,top200,MOVE_DOWN,76270
24K Magic,54,2017-03-01,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Brazil,top200,MOVE_UP,75862
Oh Novinha,55,2017-03-01,Mc Don Juan,https://open.spotify.com/track/2PS6YQ9jMpm0uCg4sQ1ygm,Brazil,top200,MOVE_DOWN,74593
My Way,56,2017-03-01,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Brazil,top200,MOVE_UP,74223
One Dance,57,2017-03-01,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Brazil,top200,MOVE_UP,74065
I Feel It Coming,58,2017-03-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Brazil,top200,MOVE_UP,72619
Regime Fechado - Ao Vivo,59,2017-03-01,Simone & Simaria,https://open.spotify.com/track/6UZJOc2HBrTp9DYfir9N8n,Brazil,top200,MOVE_DOWN,71665
Just Hold On,60,2017-03-01,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Brazil,top200,MOVE_UP,70355
Singular,61,2017-03-01,ANAVITÃRIA,https://open.spotify.com/track/3eGK0WFi6ISJ9UZA6Za4HX,Brazil,top200,MOVE_UP,69707
Ela SÃ³ Quer Paz,62,2017-03-01,Projota,https://open.spotify.com/track/3mTUqLbtWm2DAEwvQTyu4d,Brazil,top200,MOVE_UP,68490
Despacito (Featuring Daddy Yankee),63,2017-03-01,Luis Fonsi,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,Brazil,top200,MOVE_UP,68373
Flor e o Beija-Flor - Ao Vivo,64,2017-03-01,"Henrique & Juliano, MarÃ­lia MendonÃ§a",https://open.spotify.com/track/0phVJ23NJlruwtt1XCm94N,Brazil,top200,MOVE_DOWN,68014
Trevo (Tu),65,2017-03-01,"ANAVITÃRIA, Tiago Iorc",https://open.spotify.com/track/6bgQIw80xWC3MPZX4kVYGw,Brazil,top200,MOVE_UP,66740
Agora Eu Quero Ir,66,2017-03-01,ANAVITÃRIA,https://open.spotify.com/track/2yGnStdGP0V45lPXAJpmDb,Brazil,top200,MOVE_UP,66617
Turutum,67,2017-03-01,MC Kevinho,https://open.spotify.com/track/3pM81OKNrV6d2zJb76nQ6M,Brazil,top200,MOVE_DOWN,66205
Estaca Zero,68,2017-03-01,"Luan Santana, Ivete Sangalo",https://open.spotify.com/track/5OZqnhkGUxuSuW2P7CzH7y,Brazil,top200,SAME_POSITION,65431
Castle on the Hill,69,2017-03-01,Ed Sheeran,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,Brazil,top200,MOVE_UP,65364
Todo Dia,70,2017-03-01,"Pabllo Vittar, Rico Dalasam",https://open.spotify.com/track/3iDY4SzUHPkC3WTXpfxXJG,Brazil,top200,MOVE_UP,65014
Nada Nada - Ao Vivo,71,2017-03-01,Henrique & Juliano,https://open.spotify.com/track/0GR7ZABhVF9GbxghIx2RRv,Brazil,top200,MOVE_DOWN,64966
Shed a Light,72,2017-03-01,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Brazil,top200,MOVE_UP,64638
In the Name of Love,73,2017-03-01,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Brazil,top200,MOVE_UP,64297
A Mala Ã Falsa - Ao Vivo,74,2017-03-01,"Felipe AraÃºjo, Henrique & Juliano",https://open.spotify.com/track/6BPt2sVRvE41rUixcCAHY6,Brazil,top200,MOVE_DOWN,64033
Issues,75,2017-03-01,Julia Michaels,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,Brazil,top200,MOVE_UP,63804
Mercy,76,2017-03-01,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,Brazil,top200,MOVE_UP,63679
Ciumento Eu (feat. Matheus & Kauan) - Ao Vivo,77,2017-03-01,Henrique & Diego,https://open.spotify.com/track/3LFG5DqNQRK0yL6WNMw99P,Brazil,top200,MOVE_DOWN,63495
SuÃ­te 14 (feat. Mc GuimÃª) - Ao Vivo,78,2017-03-01,"Henrique & Diego, MC Guime",https://open.spotify.com/track/4lbPwb1Beo7JU2VwuJRTeR,Brazil,top200,MOVE_DOWN,63412
Stay (with Alessia Cara),79,2017-03-01,Zedd,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,Brazil,top200,MOVE_UP,62805
Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),80,2017-03-01,Major Lazer,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,Brazil,top200,MOVE_UP,62070
Vou Voando - Ao Vivo,81,2017-03-01,Jorge & Mateus,https://open.spotify.com/track/1WCn5QBp0Kl9uHrR0J02GS,Brazil,top200,MOVE_DOWN,62068
Amante NÃ£o Tem Lar - Ao Vivo,82,2017-03-01,MarÃ­lia MendonÃ§a,https://open.spotify.com/track/1t0EUDKUR1F5911t7eh3Wi,Brazil,top200,MOVE_DOWN,61978
Me & You (feat. IRO),83,2017-03-01,Alok,https://open.spotify.com/track/2WTCoQLkQ9FPdvThkf8nN1,Brazil,top200,MOVE_DOWN,61557
Sosseguei - Ao Vivo,84,2017-03-01,Jorge & Mateus,https://open.spotify.com/track/1xFgXCY8Zvo76gHg4RgUaU,Brazil,top200,MOVE_DOWN,61101
Oitava Dose - Na Praia 2 / Ao Vivo,85,2017-03-01,Matheus & Kauan,https://open.spotify.com/track/43F1e4glaVnVe3DXOU3Xum,Brazil,top200,MOVE_UP,60693
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",86,2017-03-01,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Brazil,top200,MOVE_UP,60296
Weak,87,2017-03-01,AJR,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,Brazil,top200,MOVE_UP,60181
Que Sorte A Nossa - Live,88,2017-03-01,Matheus & Kauan,https://open.spotify.com/track/4rWCLK8mfQ6JpArmgIT8aK,Brazil,top200,MOVE_DOWN,60115
Oh Meu Deus,89,2017-03-01,Projota,https://open.spotify.com/track/6TmmyW0fR8mo3ACj07lGmO,Brazil,top200,MOVE_UP,59710
Believer,90,2017-03-01,Imagine Dragons,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,Brazil,top200,MOVE_UP,59475
Elas Gostam,91,2017-03-01,"MC Kevinho, Mc Davi",https://open.spotify.com/track/5j0tH4MzB4QyJLX8Ys9ofG,Brazil,top200,MOVE_DOWN,58038
This Girl (Kungs Vs. Cookin' On 3 Burners),92,2017-03-01,Kungs,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,Brazil,top200,MOVE_DOWN,57781
Don't Let Me Down (feat. Daya),93,2017-03-01,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Brazil,top200,MOVE_UP,57629
PÃ© Direito,94,2017-03-01,Mc Davi,https://open.spotify.com/track/6V3J5pbU5yBvB5zxPSyP5v,Brazil,top200,MOVE_DOWN,57526
Sorry,95,2017-03-01,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Brazil,top200,MOVE_UP,57428
A Rosa E O Beija-Flor - Na Praia / Ao Vivo,96,2017-03-01,Matheus & Kauan,https://open.spotify.com/track/4GQVVsUnMbZeKIx9vguKlg,Brazil,top200,MOVE_DOWN,56938
Remexe mexe,97,2017-03-01,Delano,https://open.spotify.com/track/3E9s5Feisg3xmzzAHdq4aa,Brazil,top200,MOVE_DOWN,56524
Seu PolÃ­cia - Ao Vivo,98,2017-03-01,ZÃ© Neto & Cristiano,https://open.spotify.com/track/7CmuLM2vfzA78iHeqastoP,Brazil,top200,MOVE_DOWN,55703
Cheia de Marra,99,2017-03-01,Mc Livinho,https://open.spotify.com/track/4gvePWCd0GfkC40QshflUy,Brazil,top200,MOVE_DOWN,55581
Na Ponta Ela Fica,100,2017-03-01,Delano,https://open.spotify.com/track/1OtZIaJBXo3Pe6nfaMsjKT,Brazil,top200,MOVE_DOWN,55393
Love,101,2017-03-01,Lana Del Rey,https://open.spotify.com/track/0n2bvWvMwr0gbjcuTm92eW,Brazil,top200,MOVE_UP,55377
RaspÃ£o (feat. Simone & Simaria) - Ao Vivo,102,2017-03-01,Henrique & Diego,https://open.spotify.com/track/6gquljDBW7rE6mCBzmTRxo,Brazil,top200,MOVE_DOWN,54971
AtÃ© Ex Duvida (feat. Maiara & Maraisa) - Ao Vivo,103,2017-03-01,Day e Lara,https://open.spotify.com/track/3twpVbHfTCpgHNlStxfpzx,Brazil,top200,MOVE_DOWN,54677
Stressed Out,104,2017-03-01,Twenty One Pilots,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,Brazil,top200,MOVE_UP,54255
Say You Won't Let Go,105,2017-03-01,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Brazil,top200,MOVE_UP,53485
Treat You Better,106,2017-03-01,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Brazil,top200,MOVE_UP,53285
Malandramente,107,2017-03-01,"DENNIS, MC Nandinho, Nego Bam",https://open.spotify.com/track/7DRP2VOMpy1rrk3iYFLCW9,Brazil,top200,MOVE_DOWN,53043
Eraser,124,2017-03-02,TAEYEON,https://open.spotify.com/track/3XIsWkK1ikLjfPp4cpLXiv,Taiwan,top200,MOVE_DOWN,3222
Bad Things (with Camila Cabello),108,2017-03-01,Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,Brazil,top200,MOVE_UP,53042
Fake Love,109,2017-03-01,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Brazil,top200,MOVE_UP,52712
Deixa a Gente Quieto - Ao Vivo,110,2017-03-01,"JoÃ£o Bosco & Vinicius, Henrique & Juliano",https://open.spotify.com/track/4PNi30UilK0CZi2z9wegMQ,Brazil,top200,MOVE_DOWN,52702
Do Teto Ao ChÃ£o - Ao Vivo,111,2017-03-01,Matheus & Kauan,https://open.spotify.com/track/5bm2GTEiU87Z95jX03y2Qk,Brazil,top200,MOVE_UP,52651
We Don't Talk Anymore (feat. Selena Gomez),112,2017-03-01,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Brazil,top200,MOVE_UP,52213
Me Espera,113,2017-03-01,"Sandy, Tiago Iorc",https://open.spotify.com/track/4xHkRNzzHtj3O3Z1pjYWRC,Brazil,top200,MOVE_UP,52182
I Got You,114,2017-03-01,Bebe Rexha,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,Brazil,top200,MOVE_UP,51845
Solteiro de Novo - Ao Vivo,115,2017-03-01,"Wesley SafadÃ£o, Ronaldinho GaÃºcho",https://open.spotify.com/track/0Or4rCFurYpUxYh0bbpxRY,Brazil,top200,MOVE_DOWN,51421
Parece Piada - Ao Vivo,116,2017-03-01,Henrique & Juliano,https://open.spotify.com/track/3cS6YsU197mrdPTyR7nbp7,Brazil,top200,MOVE_DOWN,51311
All I Want (feat. Stonefox) - Edit,117,2017-03-01,"Alok, Liu",https://open.spotify.com/track/5mWbOKfRxcS5iv32amTHPe,Brazil,top200,MOVE_DOWN,50896
Photograph,118,2017-03-01,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Brazil,top200,MOVE_UP,50823
Slide (feat. Frank Ocean & Migos),119,2017-03-01,"Calvin Harris, Funk Wav",https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,Brazil,top200,MOVE_UP,50791
NÃ£o Me Deixe Sozinho,120,2017-03-01,Nego do Borel,https://open.spotify.com/track/0gNxi721t2RcPt5LdWGfpb,Brazil,top200,MOVE_DOWN,50730
De Buenas,121,2017-03-01,Lucas Lucco,https://open.spotify.com/track/4NpFX0f0GfJgy92c9ypVxk,Brazil,top200,MOVE_DOWN,50129
Amei Te Ver,122,2017-03-01,Tiago Iorc,https://open.spotify.com/track/4owo0j5bw45IqiHxsTzcd6,Brazil,top200,MOVE_UP,50099
Incerteza - Na Praia / Ao Vivo,123,2017-03-01,Matheus & Kauan,https://open.spotify.com/track/1FTsXXwai3jVXhBTLd4e4L,Brazil,top200,MOVE_DOWN,49647
Cheap Thrills,124,2017-03-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Brazil,top200,MOVE_UP,49068
O Que Falta Em VocÃª Sou Eu - Ao Vivo,125,2017-03-01,MarÃ­lia MendonÃ§a,https://open.spotify.com/track/3XSefjiSHsD34F7clH84xa,Brazil,top200,MOVE_DOWN,48983
Impasse - Ao Vivo,126,2017-03-01,"MarÃ­lia MendonÃ§a, Henrique & Juliano",https://open.spotify.com/track/5s2ydrmJOiPeZGx4S4X8Aw,Brazil,top200,MOVE_DOWN,48965
Bumbum Granada,127,2017-03-01,Mc's Zaac & Jerry Smith,https://open.spotify.com/track/4SCH5CuivFcShLpTg8lYOf,Brazil,top200,MOVE_DOWN,48944
Tudo de Bom,128,2017-03-01,Mc Livinho,https://open.spotify.com/track/5XRtwljsug3r3XOBy9Bndu,Brazil,top200,MOVE_DOWN,48439
Quem Mando Tu Terminar? (To Bonito To NÃ©?),129,2017-03-01,MC Kekel,https://open.spotify.com/track/56gpstNB96id9ngmImIkaH,Brazil,top200,MOVE_DOWN,48123
Bom,130,2017-03-01,LUDMILLA,https://open.spotify.com/track/25SL3ZSbEGtu4oU14xllMQ,Brazil,top200,MOVE_DOWN,48007
This Is What You Came For (feat. Rihanna),131,2017-03-01,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Brazil,top200,MOVE_UP,46993
Papel Amassado - Ao Vivo,132,2017-03-01,Matheus & Kauan,https://open.spotify.com/track/2lLOaRPi8yQxQ8BlFZBLOl,Brazil,top200,MOVE_UP,46618
I Took A Pill In Ibiza - Seeb Remix,133,2017-03-01,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Brazil,top200,MOVE_UP,45770
Solo Dance,134,2017-03-01,Martin Jensen,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,Brazil,top200,MOVE_UP,45769
Hymn for the Weekend - Seeb Remix,135,2017-03-01,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,Brazil,top200,MOVE_UP,45433
De Tanto Te Querer - Ao Vivo,136,2017-03-01,Jorge & Mateus,https://open.spotify.com/track/3HrvG1d9OZpg6eV4A1dcSk,Brazil,top200,MOVE_DOWN,45374
Duvido VocÃª NÃ£o Tomar Uma - Ao Vivo,137,2017-03-01,Simone & Simaria,https://open.spotify.com/track/6S8yTw0KfidwuAq5Y6Bygj,Brazil,top200,MOVE_DOWN,45238
TÃ´ Fazendo Amor,138,2017-03-01,Lucas Lucco,https://open.spotify.com/track/4wVFTbgMGuCij1F7568JRw,Brazil,top200,MOVE_DOWN,45151
Essa mina Ã© louca (ParticipaÃ§Ã£o especial de Jhama),139,2017-03-01,Anitta,https://open.spotify.com/track/5Bn6W4bwH7Bw5nMvn8V4xF,Brazil,top200,MOVE_DOWN,45058
Call On Me - Ryan Riback Extended Remix,140,2017-03-01,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,Brazil,top200,MOVE_UP,44361
VocÃª Foi Diferente,141,2017-03-01,MC G15,https://open.spotify.com/track/716p41p4BQQuUMgOP8ucpF,Brazil,top200,MOVE_DOWN,44335
That's What I Like,142,2017-03-01,Bruno Mars,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,Brazil,top200,MOVE_UP,43982
Nada Bom II,143,2017-03-01,"Costa Gold, Luccas Carlos, Don L",https://open.spotify.com/track/0Mh4id8WvrTFOB9RiVitrB,Brazil,top200,MOVE_UP,43917
Water Under the Bridge,144,2017-03-01,Adele,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,Brazil,top200,MOVE_UP,43775
Work from Home (feat. Ty Dolla $ign),145,2017-03-01,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Brazil,top200,MOVE_UP,43717
Fantasma,146,2017-03-01,"Luan Santana, MarÃ­lia MendonÃ§a",https://open.spotify.com/track/5Nw3HvX6k8cB7NjEkqJkij,Brazil,top200,MOVE_DOWN,43547
Ficadinha - Ao Vivo,147,2017-03-01,Henrique & Diego,https://open.spotify.com/track/5Bc53chGSf3AoJRbB5mzR6,Brazil,top200,MOVE_DOWN,43539
Sentimento Louco - Ao Vivo,148,2017-03-01,MarÃ­lia MendonÃ§a,https://open.spotify.com/track/5YdC74tZejyq3vurDOLFYz,Brazil,top200,MOVE_DOWN,43113
Quando O Mel Ã Bom - Ao Vivo,149,2017-03-01,Simone & Simaria,https://open.spotify.com/track/21j9YxYHSzrdcLBX3mb5UL,Brazil,top200,MOVE_DOWN,42641
Quero Ser Feliz TambÃ©m - Ao Vivo,150,2017-03-01,Natiruts,https://open.spotify.com/track/5qLTGDTTIHxxIU835qJWfT,Brazil,top200,MOVE_UP,42585
Amei Te Ver - AcÃºstica,151,2017-03-01,Tiago Iorc,https://open.spotify.com/track/0bX2gnECXZJ5nt7rcIZMVM,Brazil,top200,MOVE_UP,42432
That's My Girl,152,2017-03-01,Fifth Harmony,https://open.spotify.com/track/2ACOWPLUe4A4KuQ5ioD2od,Brazil,top200,MOVE_UP,42162
Heathens,153,2017-03-01,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Brazil,top200,MOVE_UP,42058
Million Reasons,154,2017-03-01,Lady Gaga,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ,Brazil,top200,MOVE_UP,41644
Love Yourself,155,2017-03-01,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Brazil,top200,MOVE_UP,41140
"How Far I'll Go - From ""Moana""",156,2017-03-01,Alessia Cara,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,Brazil,top200,MOVE_UP,40872
Aquele 1% - Ao Vivo,157,2017-03-01,"Marcos & Belutti, Wesley SafadÃ£o",https://open.spotify.com/track/62LiYpeFoJaixqkaNRGg47,Brazil,top200,MOVE_DOWN,40593
Fala a Verdade - Ao Vivo,158,2017-03-01,"Maiara & Maraisa, Jorge & Mateus",https://open.spotify.com/track/3QhJAGDdxt749dFveYVy4M,Brazil,top200,MOVE_DOWN,40299
VocÃª Faz Falta Aqui - Ao Vivo | AcÃºstico,159,2017-03-01,Maiara & Maraisa,https://open.spotify.com/track/19Ggp86mkEnRw93u91IJPO,Brazil,top200,MOVE_DOWN,40106
Folgado - Ao Vivo,160,2017-03-01,MarÃ­lia MendonÃ§a,https://open.spotify.com/track/4DYmJ19DhmxUe26QhANDYv,Brazil,top200,MOVE_DOWN,39921
Touch,161,2017-03-01,Little Mix,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,Brazil,top200,MOVE_UP,39717
"i hate u, i love u (feat. olivia o'brien)",162,2017-03-01,gnash,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,Brazil,top200,MOVE_UP,39679
Fuego,163,2017-03-01,"Alok, Bhaskar",https://open.spotify.com/track/61GiOLLEn0LcavpVu1my6Q,Brazil,top200,NEW_ENTRY,38997
Amor Mal Resolvido - Ao Vivo,164,2017-03-01,"Simone & Simaria, Jorge & Mateus",https://open.spotify.com/track/2uhk6Fi514vtRKxKAn93zm,Brazil,top200,MOVE_DOWN,38771
Minha Felicidade,165,2017-03-01,Roberta Campos,https://open.spotify.com/track/6vARbzVXg90V8fYmgks5u3,Brazil,top200,MOVE_UP,38506
All Night,166,2017-03-01,"The Vamps, Matoma",https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,Brazil,top200,MOVE_UP,38409
I Would Like,167,2017-03-01,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,Brazil,top200,MOVE_UP,37856
Cake By The Ocean,168,2017-03-01,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Brazil,top200,MOVE_UP,37779
Automaticamente,169,2017-03-01,"DENNIS, Mc LelÃ©to, Mc Maromba",https://open.spotify.com/track/6AaoEX192rJ6o3UFwG43sV,Brazil,top200,MOVE_DOWN,37457
Saudade do Meu Ex - Ao Vivo | AcÃºstico,170,2017-03-01,MarÃ­lia MendonÃ§a,https://open.spotify.com/track/5ZCwyAL9zbEJVmmNQwt9lE,Brazil,top200,MOVE_DOWN,37400
Scars To Your Beautiful,171,2017-03-01,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,Brazil,top200,MOVE_UP,37120
A Nossa Praia - Ao Vivo,172,2017-03-01,Matheus & Kauan,https://open.spotify.com/track/4BQMlG5VKApk9AdIsjxDqx,Brazil,top200,MOVE_UP,36437
Work,173,2017-03-01,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Brazil,top200,MOVE_DOWN,36370
Send My Love (To Your New Lover),174,2017-03-01,Adele,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,Brazil,top200,MOVE_UP,35905
126 Cabides,175,2017-03-01,Simone & Simaria,https://open.spotify.com/track/0HEZXwSywflxeQcysigawO,Brazil,top200,MOVE_DOWN,35453
A Melhor do Baile,176,2017-03-01,Dani Russo,https://open.spotify.com/track/68Q9D9KyLkIIy6zCAj3w19,Brazil,top200,MOVE_DOWN,35275
Faded,177,2017-03-01,Alan Walker,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,Brazil,top200,MOVE_UP,35141
Ride,178,2017-03-01,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Brazil,top200,SAME_POSITION,34746
Olha a ExplosÃ£o,179,2017-03-01,"MC Kevinho, Wesley SafadÃ£o",https://open.spotify.com/track/4TwxzrAK84IvWCFDaQJcBr,Brazil,top200,MOVE_DOWN,34529
"Vish, Aff, Putz, Nossa",180,2017-03-01,"Pedro Paulo & Alex, Lucas Lucco",https://open.spotify.com/track/4RiawNnc4pew07pvV69ksg,Brazil,top200,MOVE_DOWN,33770
Apenas Mais uma de Amor,181,2017-03-01,Lulu Santos,https://open.spotify.com/track/6YNCE5qtrTa7YcnAOAEsDQ,Brazil,top200,NEW_ENTRY,33329
Byob,182,2017-03-01,"Sevenn, Alok",https://open.spotify.com/track/3GjF8PNprVtiBtQnSgcHFU,Brazil,top200,MOVE_DOWN,33261
Minha Ex,183,2017-03-01,MC Bin Laden,https://open.spotify.com/track/7syZTLPzfZN9rYbQBtYmVB,Brazil,top200,SAME_POSITION,33240
Stitches,184,2017-03-01,Shawn Mendes,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,Brazil,top200,MOVE_UP,33101
Falling,185,2017-03-01,Alesso,https://open.spotify.com/track/3d9JucRI60arArgQXqtfjJ,Brazil,top200,NEW_ENTRY,33033
Do I Wanna Know?,186,2017-03-01,Arctic Monkeys,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt,Brazil,top200,MOVE_UP,32870
Starving,187,2017-03-01,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,Brazil,top200,NEW_ENTRY,32823
Congratulations,188,2017-03-01,"Post Malone, Quavo",https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,Brazil,top200,NEW_ENTRY,32544
Olha o GÃ¡s - Dennis Remix,189,2017-03-01,Mc VitÃ£o,https://open.spotify.com/track/5oZEWnw1r4l5HEtfS1sjYp,Brazil,top200,MOVE_DOWN,32461
Thinking out Loud,190,2017-03-01,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Brazil,top200,NEW_ENTRY,32351
